Epoch,Step,Loss
22,2510,0.13924665749073029
22,2520,0.15719160437583923
22,2530,0.14523480832576752
22,2540,0.210150808095932
22,2550,0.1486348807811737
22,2560,0.14491994678974152
22,2570,0.1415688693523407
22,2580,0.13834695518016815
22,2590,0.13775023818016052
22,2600,0.13888336718082428
22,2610,0.1368960291147232
22,2620,0.1381443291902542
22,2630,0.13654467463493347
22,2640,0.2096250355243683
22,2650,1.5091780424118042
23,2300,5.5079731941223145
23,2310,0.223621666431427
23,2320,0.1442846804857254
23,2330,0.14415013790130615
23,2340,0.13426345586776733
23,2350,0.14766600728034973
23,2360,0.1580362766981125
23,2370,0.38264304399490356
23,2380,0.18012911081314087
23,2390,0.15280938148498535
23,2400,0.3049514591693878
23,2410,0.1433168649673462
23,2420,0.18202698230743408
23,2430,0.15835538506507874
23,2440,0.18238024413585663
23,2450,0.1974615752696991
23,2460,0.21980872750282288
23,2470,0.1510365754365921
23,2480,0.15907461941242218
23,2490,0.1320752054452896
23,2500,0.13298802077770233
23,2510,0.14427822828292847
23,2520,0.14939288794994354
23,2530,0.1460593193769455
23,2540,0.13910013437271118
23,2550,0.1457768678665161
23,2560,0.13450627028942108
23,2570,0.14303718507289886
23,2580,0.1376379430294037
23,2590,0.1337943822145462
23,2600,0.15485817193984985
23,2610,0.3102809190750122
23,2620,0.2631269097328186
23,2630,0.21191975474357605
23,2640,0.2256184071302414
23,2650,0.29134467244148254
23,2660,0.24838081002235413
23,2670,0.15380050241947174
23,2680,0.17557311058044434
23,2690,0.422139436006546
23,2700,0.32338017225265503
23,2710,0.3007417917251587
23,2720,0.14539971947669983
23,2730,0.1449509859085083
23,2740,0.1476479321718216
23,2750,0.8227380514144897
24,2400,0.39593377709388733
24,2410,0.6789523959159851
24,2420,0.716467559337616
24,2430,0.18438677489757538
24,2440,0.43912193179130554
24,2450,0.22560586035251617
24,2460,0.1390959620475769
24,2470,0.15581846237182617
24,2480,0.29060912132263184
24,2490,0.2852092385292053
24,2500,0.717204749584198
24,2510,0.7375820875167847
24,2520,1.7629472017288208
24,2530,0.3628390431404114
24,2540,0.6398842930793762
24,2550,0.12861695885658264
24,2560,0.14405442774295807
24,2570,0.47884029150009155
24,2580,1.0883879661560059
24,2590,0.21965259313583374
24,2600,0.4235112965106964
24,2610,0.1547154188156128
24,2620,0.29477953910827637
24,2630,0.3641907870769501
24,2640,0.42464950680732727
24,2650,0.2647053897380829
24,2660,0.28393808007240295
24,2670,0.15415045619010925
24,2680,0.1286625862121582
24,2690,0.13188202679157257
24,2700,0.16023284196853638
24,2710,0.29655879735946655
24,2720,0.4565644860267639
24,2730,0.3512651324272156
24,2740,0.21135543286800385
24,2750,0.16381654143333435
24,2760,0.13509009778499603
24,2770,0.2540088891983032
24,2780,0.29792317748069763
24,2790,0.34804242849349976
24,2800,0.21722546219825745
24,2810,0.22320541739463806
24,2820,0.12697774171829224
24,2830,0.13161709904670715
24,2840,0.12454550713300705
24,2850,0.13747179508209229
25,2500,0.14816734194755554
25,2510,0.1865169107913971
25,2520,0.13295018672943115
25,2530,0.15695706009864807
25,2540,0.6431947350502014
25,2550,0.36758118867874146
25,2560,1.0531704425811768
25,2570,0.16751772165298462
25,2580,0.28562265634536743
25,2590,0.2841853201389313
25,2600,0.29769250750541687
25,2610,0.5288183093070984
25,2620,4.865542411804199
25,2630,1.1675660610198975
25,2640,0.7886558771133423
25,2650,0.29129213094711304
25,2660,0.18625673651695251
25,2670,0.14435923099517822
25,2680,0.3374277353286743
25,2690,0.20072299242019653
25,2700,0.13878510892391205
25,2710,0.1897304356098175
25,2720,0.14665865898132324
25,2730,0.16517382860183716
25,2740,0.18713006377220154
25,2750,0.16252805292606354
25,2760,0.17754009366035461
25,2770,0.1496760994195938
25,2780,0.12469343096017838
25,2790,0.12407422810792923
25,2800,0.12800493836402893
25,2810,0.12368577718734741
25,2820,0.12755030393600464
25,2830,0.131936714053154
25,2840,0.12316767126321793
25,2850,0.13182397186756134
25,2860,0.1576617807149887
25,2870,0.164392352104187
25,2880,0.20423881709575653
25,2890,0.22799570858478546
25,2900,0.19703945517539978
25,2910,0.14504173398017883
25,2920,0.27744799852371216
25,2930,0.2275817096233368
25,2940,5.734357833862305
25,2950,0.21263191103935242
26,2600,0.18947696685791016
26,2610,0.21189051866531372
26,2620,0.15473148226737976
26,2630,0.1808193325996399
26,2640,0.12460164725780487
26,2650,0.2251608669757843
26,2660,0.1754308044910431
26,2670,0.12221652269363403
26,2680,0.17473900318145752
26,2690,0.12669529020786285
26,2700,0.1535249650478363
26,2710,0.14065605401992798
26,2720,0.21373537182807922
26,2730,0.15705986320972443
26,2740,0.1859571635723114
26,2750,0.23638267815113068
26,2760,0.13252905011177063
26,2770,0.13182169198989868
26,2780,0.12337903678417206
26,2790,0.12304731458425522
26,2800,0.12161237001419067
26,2810,0.12400953471660614
26,2820,0.155327707529068
26,2830,0.12742194533348083
26,2840,0.1265639215707779
26,2850,0.1483500748872757
26,2860,0.14415402710437775
26,2870,0.12667231261730194
26,2880,0.12510262429714203
26,2890,0.17142996191978455
26,2900,0.5333400368690491
26,2910,0.162705659866333
26,2920,0.22551502287387848
26,2930,0.22402188181877136
26,2940,0.2613827586174011
26,2950,0.15052683651447296
26,2960,0.17850282788276672
26,2970,0.1584744155406952
26,2980,0.23313865065574646
26,2990,0.16410189867019653
26,3000,0.1278594583272934
26,3010,0.13059790432453156
26,3020,0.15006482601165771
26,3030,0.19632187485694885
26,3040,0.25567469000816345
26,3050,0.48878443241119385
27,2700,0.8515506982803345
27,2710,0.32325127720832825
27,2720,0.2267424613237381
27,2730,0.1688627302646637
27,2740,0.13718873262405396
27,2750,0.12970322370529175
27,2760,0.1736230105161667
27,2770,0.2345445156097412
27,2780,0.4482806921005249
27,2790,0.18067923188209534
27,2800,1.373597264289856
27,2810,0.29822707176208496
27,2820,0.4919775426387787
27,2830,0.1359480768442154
27,2840,0.13716930150985718
27,2850,0.23097485303878784
27,2860,0.5869100093841553
27,2870,0.4525141716003418
27,2880,0.4753788709640503
27,2890,0.14808019995689392
27,2900,0.17601993680000305
27,2910,0.3099907338619232
27,2920,0.5353131294250488
27,2930,0.40219277143478394
27,2940,0.6476836800575256
27,2950,0.12190650403499603
27,2960,0.12214250862598419
27,2970,0.12873712182044983
27,2980,0.14798656105995178
27,2990,0.2095234990119934
27,3000,0.40041252970695496
27,3010,0.36193639039993286
27,3020,0.18595004081726074
27,3030,0.1243271455168724
27,3040,0.13173846900463104
27,3050,0.2137952446937561
27,3060,0.3348178565502167
27,3070,0.4631742835044861
27,3080,0.35066378116607666
27,3090,0.14731010794639587
27,3100,0.19759120047092438
27,3110,0.1277579516172409
27,3120,0.12158509343862534
27,3130,0.13660502433776855
27,3140,0.12202950567007065
27,3150,0.14760608971118927
28,2800,0.14501069486141205
28,2810,0.17081409692764282
28,2820,0.6119710803031921
28,2830,0.30556148290634155
28,2840,0.45797476172447205
28,2850,0.14138832688331604
28,2860,0.1336110532283783
28,2870,0.13347147405147552
28,2880,0.13354463875293732
28,2890,0.2032800316810608
28,2900,3.0527565479278564
28,2910,2.62467360496521
28,2920,0.13228334486484528
28,2930,0.12048406153917313
28,2940,0.12381298094987869
28,2950,0.12565405666828156
28,2960,0.12608914077281952
28,2970,0.21920746564865112
28,2980,0.24239808320999146
28,2990,0.1599465310573578
28,3000,0.17315983772277832
28,3010,0.1759876012802124
28,3020,0.21710067987442017
28,3030,0.14228785037994385
28,3040,0.17112313210964203
28,3050,0.1280396282672882
28,3060,0.12967418134212494
28,3070,0.14277322590351105
28,3080,0.17175815999507904
28,3090,0.14579541981220245
28,3100,0.12588120996952057
28,3110,0.1409105360507965
28,3120,0.14122842252254486
28,3130,0.18513423204421997
28,3140,0.22246336936950684
28,3150,0.2108745127916336
28,3160,0.14663323760032654
28,3170,0.2018134891986847
28,3180,0.13191241025924683
28,3190,0.11953765153884888
28,3200,0.17340824007987976
28,3210,0.16065795719623566
28,3220,4.686577320098877
28,3230,0.7456510663032532
28,3240,0.12003588676452637
28,3250,0.13433632254600525
29,2900,0.17318585515022278
29,2910,0.18114539980888367
29,2920,0.14842699468135834
29,2930,0.1693481206893921
29,2940,0.16920141875743866
29,2950,0.1191554069519043
29,2960,0.29038235545158386
29,2970,0.14522242546081543
29,2980,0.17217352986335754
29,2990,0.12946826219558716
29,3000,0.20727220177650452
29,3010,0.15158908069133759
29,3020,0.2325420379638672
29,3030,0.1861610859632492
29,3040,0.12213384360074997
29,3050,0.1277933269739151
29,3060,0.148365780711174
29,3070,0.17169326543807983
29,3080,0.1761290282011032
29,3090,0.16649816930294037
29,3100,0.2438044250011444
29,3110,0.1298375129699707
29,3120,0.1446201056241989
29,3130,0.12752291560173035
29,3140,0.16873227059841156
29,3150,0.130004420876503
29,3160,0.128983736038208
29,3170,0.13688622415065765
29,3180,0.5797437429428101
29,3190,0.12302463501691818
29,3200,0.21727825701236725
29,3210,0.22078996896743774
29,3220,0.4989382326602936
29,3230,0.17479640245437622
29,3240,0.14580917358398438
29,3250,0.2727830111980438
29,3260,0.304556667804718
29,3270,0.17201389372348785
29,3280,0.17256537079811096
29,3290,0.1198292151093483
29,3300,0.13985604047775269
29,3310,0.18273913860321045
29,3320,0.8493658304214478
29,3330,0.26489579677581787
29,3340,0.563566267490387
29,3350,0.2447511851787567
